SN,Tray_SN,POD_Rack_Slot,FOX_Routing,Error_Code,GPU,Nvlink,Lane,NVL0_SN,NVL1_SN,PN,Diag,StartTestTime,EndTestTime,log_file_name
1651226061165,P3952-R1000000005907,FXHC-POD2-R09-T9R,FUNCTIONAL_TEST,E028163006_082-000-1-000000000140,,,,1823825956003,1333725330390,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260326163457,20260326172030,FXHC_NA_900-2G548-0081-001_1651226061165_F_FCT_20260326T163506Z.log
1651226061659,P3952-R1000000007510,FXHC-POD2-R34-T5R,NVLINK,E098011006_009-001-1-000000000140,,,,1824825954560,1662525111951,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260326162337,20260326171029,FXHC_NA_900-2G548-0081-001_1651226061659_F_NVL_20260326T162345Z.log
1651226062466,P3952-L1000000005491,FXHC-POD3-R05-T4L,FUNCTIONAL_TEST,E028163006_082-000-1-000000000140,,,,1820126954980,1662325111269,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260326163857,20260326173444,FXHC_NA_900-2G548-0081-001_1651226062466_F_FCT_20260326T163906Z.log
1651226062567,P3952-L1000000007180,FXHC-POD4-R29-T9L,FUNCTIONAL_TEST,E028001037_899,,,,,,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260326151813,20260326173805,FXHC_NA_900-2G548-0081-001_1651226062567_F_FCT_20260326T151818Z.log
1651226062760,P3952-R1000000005323,FXHC-POD2-R14-T9R,FUNCTIONAL_TEST,E028163006_082-000-1-000000000140,,,,1824325954555,1824325953879,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260326171118,20260326175719,FXHC_NA_900-2G548-0081-001_1651226062760_F_FCT_20260326T171126Z.log
1651226062821,P3952-L1000000000103,FXHC-POD2-R12-T2L,FUNCTIONAL_TEST,E028001006_703,,,,,,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260326173652,20260326174939,FXHC_NA_900-2G548-0081-001_1651226062821_F_FCT_20260326T173701Z.log
1651226063163,P3952-L1000000000671,FXHC-POD3-R19-T10L,FLASHROM,0,,,,,,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260326140227,20260326171815,FXHC_NA_900-2G548-0081-001_1651226063163_F_FLA_20260326T140236Z.log
1651226063264,P3952-L1000000006460,FXHC-POD3-R16-T5L,FPF,E083008006_782,,,,,,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260326165839,20260326171624,FXHC_NA_900-2G548-0081-001_1651226063264_F_FPF_20260326T165847Z.log
1651226063418,P3952-L1000000005119,FXHC-POD3-R49-T9L,FUNCTIONAL_TEST,E028163006_082-000-1-000000000140,,,,1823525954639,1333925080220,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260326164016,20260326173307,FXHC_NA_900-2G548-0081-001_1651226063418_F_FCT_20260326T164020Z.log
1651226063669,P3952-L1000000000669,FXHC-POD3-R01-T5L,FUNCTIONAL_TEST,E028163006_082-000-1-000000000140,,,,1820126952573,1334025090562,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260326164043,20260326173257,FXHC_NA_900-2G548-0081-001_1651226063669_F_FCT_20260326T164051Z.log
1651226063685,P3952-L1000000000534,FXHC-POD3-R19-T7L,FUNCTIONAL_TEST,E028172006_081-000-1-000000043097,,,,1820126953779,1662525110171,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260326150305,20260326170411,FXHC_NA_900-2G548-0081-001_1651226063685_F_FCT_20260326T150313Z.log
1651226063685,P3952-L1000000000534,FXHC-POD3-R19-T7L,FUNCTIONAL_TEST,E028163006_082-000-1-000000000140,,,,1820126953779,1662525110171,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260326170541,20260326174943,FXHC_NA_900-2G548-0081-001_1651226063685_F_FCT_20260326T170550Z.log
1651226063742,K4135-R1000000000442,FXHC-POD4-R15-T15R,NVLINK,E098011006_009-001-1-020000246150,,,,1820126957386,1940326111058,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260326161650,20260326171151,FXHC_NA_900-2G548-0081-001_1651226063742_F_NVL_20260326T161712Z.log
1651326043291,P3952-L1000000006807,FXHC-POD3-R12-T10L,FLASHROM,0,,,,,,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260326163517,20260326170454,FXHC_NA_900-2G548-0081-001_1651326043291_F_FLA_20260326T163526Z.log
1651326043291,P3952-L1000000006807,FXHC-POD3-R12-T10L,FLASHROM,0,,,,,,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260326170605,20260326173238,FXHC_NA_900-2G548-0081-001_1651326043291_F_FLA_20260326T170614Z.log
1651326043300,P3952-L1000000006694,FXHC-POD3-R50-T3L,NVLINK,E098011006_009-001-1-000000000140,,,,1824225951024,1662325111365,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260326164047,20260326172717,FXHC_NA_900-2G548-0081-001_1651326043300_F_NVL_20260326T164051Z.log
1651326043341,P3952-R1000000007793,FXHC-POD3-R15-T10R,FLASHROM,0,,,,,,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260326172411,20260326175736,FXHC_NA_900-2G548-0081-001_1651326043341_F_FLA_20260326T172420Z.log
1651326043590,P3952-L1000000006632,FXHC-POD3-R45-T4L,FUNCTIONAL_TEST,E028163006_082-000-1-000000000140,,,,1824225959523,1662325111835,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260326162355,20260326171107,FXHC_NA_900-2G548-0081-001_1651326043590_F_FCT_20260326T162400Z.log
1651326043590,P3952-L1000000006632,FXHC-POD3-R49-T4L,FUNCTIONAL_TEST,E028001006_838,,,,1822225957418,1662325111835,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260326172432,20260326174849,FXHC_NA_900-2G548-0081-001_1651326043590_F_FCT_20260326T172436Z.log
1651326043611,P3952-L1000000007158,FXHC-POD2-R30-T8L,FLASHROM,0,,,,,,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260326165543,20260326171537,FXHC_NA_900-2G548-0081-001_1651326043611_F_FLA_20260326T165551Z.log
1651326043812,P3952-L1000000007565,FXHC-POD3-R15-T7L,FC2,E097009006_na,,,,1824825952875,1662825110237,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260326142532,20260326175008,FXHC_NA_900-2G548-0081-001_1651326043812_F_FC2_20260326T142541Z.log
1651326043950,P3952-L1000000005703,FXHC-POD2-R32-T7L,FLASHROM,0,,,,,,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260326163501,20260326174116,FXHC_NA_900-2G548-0081-001_1651326043950_F_FLA_20260326T163510Z.log
1651326044463,P3952-R1000000007710,FXHC-POD3-R48-T2R,FUNCTIONAL_TEST,E028001006_838,,,,,,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260326143104,20260326170149,FXHC_NA_900-2G548-0081-001_1651326044463_F_FCT_20260326T143109Z.log
1651326044463,P3952-R1000000007710,FXHC-POD3-R47-T2R,FUNCTIONAL_TEST,E028001006_838,,,,1823825957607,1662825110036,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260326172256,20260326174934,FXHC_NA_900-2G548-0081-001_1651326044463_F_FCT_20260326T172300Z.log
1651326044468,P3952-R1000000000549,FXHC-POD2-R01-T7R,FC2,E097001006_690,,,,1823525954384,1823525954630,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260326144641,20260326170340,FXHC_NA_900-2G548-0081-001_1651326044468_F_FC2_20260326T144649Z.log
1651326044468,P3952-R1000000000549,FXHC-POD2-R01-T7R,FC2,E097001036_641,,,,,,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260326170445,20260326171301,FXHC_NA_900-2G548-0081-001_1651326044468_F_FC2_20260326T170453Z.log
1651326044562,P3952-L1000000000829,FXHC-POD3-R07-T1L,FC2,E097001006_654,,,,,,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260326153252,20260326175921,FXHC_NA_900-2G548-0081-001_1651326044562_F_FC2_20260326T153301Z.log
1651326044732,P3952-L1000000006758,FXHC-POD3-R38-T6L,IOT,E033030006_000-000-1-000000000244,,,,1824825952683,1662025110447,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260326171705,20260326174730,FXHC_NA_900-2G548-0081-001_1651326044732_F_IOT_20260326T171710Z.log
1651326044758,P3952-R1000000007243,FXHC-POD3-R20-T7R,FUNCTIONAL_TEST,9843J5_559,,,,1823525954903,1333725330039,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260326161109,20260326171346,FXHC_NA_900-2G548-0081-001_1651326044758_F_FCT_20260326T161118Z.log
1651326044897,P3952-L1000000006880,FXHC-POD3-R06-T9L,IOT,E033027006_695,,,,,,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260326150413,20260326172302,FXHC_NA_900-2G548-0081-001_1651326044897_F_IOT_20260326T150422Z.log
1651326045064,K4135-L1000000000416,FXHC-POD4-R43-T4L,IST,E108003006_023-000-0-000000000124,,,,1820126958909,1940326110629,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260326161259,20260326175405,FXHC_NA_900-2G548-0081-001_1651326045064_F_IST_20260326T161321Z.log
1651326045144,K4135-R1000000000327,FXHC-POD4-R40-T11R,NVLINK,E098011006_009-001-1-000000000140,,,,1820126950276,1940326110876,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260326162047,20260326171538,FXHC_NA_900-2G548-0081-001_1651326045144_F_NVL_20260326T162109Z.log
1651326045156,P3952-L1000000005855,FXHC-POD3-R07-T8L,NVLINK,E098011006_009-001-1-000000000140,,,,1820126954172,1333725330441,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260326164306,20260326172923,FXHC_NA_900-2G548-0081-001_1651326045156_F_NVL_20260326T164315Z.log
1651326045244,P3952-L1000000000410,FXHC-POD3-R09-T3L,NVLINK,E098011006_009-001-1-000000000140,,,,1820126954684,1333725330240,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260326170750,20260326175155,FXHC_NA_900-2G548-0081-001_1651326045244_F_NVL_20260326T170759Z.log
1651326045408,P3952-R1000000006253,FXHC-POD3-R18-T9R,NVLINK,E098011006_009-001-1-000000000140,,,,1820126953836,1333925080133,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260326163405,20260326172344,FXHC_NA_900-2G548-0081-001_1651326045408_F_NVL_20260326T163414Z.log
1651326045446,P3952-R1000000000015,FXHC-POD2-R19-T9R,NVLINK,E098011006_009-001-1-000000000140,,,,1824825952996,1824825952793,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260326173005,20260326175810,FXHC_NA_900-2G548-0081-001_1651326045446_F_NVL_20260326T173014Z.log
1651326045479,P3952-L1000000000380,FXHC-POD4-R24-T6L,NVLINK,E098001006_654,,,,,,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260326145321,20260326171926,FXHC_NA_900-2G548-0081-001_1651326045479_F_NVL_20260326T145326Z.log
1651326045514,P3952-L1000000007694,FXHC-POD2-R40-T3L,NVLINK,E098011006_009-001-1-000000000140,,,,1825125955753,1662925110609,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260326165127,20260326173814,FXHC_NA_900-2G548-0081-001_1651326045514_F_NVL_20260326T165136Z.log
1651326045521,P3952-R1000000000684,FXHC-POD3-R03-T2R,NVLINK,E098011006_009-000-0-000000000049,,,,1820126956073,1333725330136,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260326165528,20260326172736,FXHC_NA_900-2G548-0081-001_1651326045521_F_NVL_20260326T165536Z.log
1651326085113,P3952-R1000000007118,FXHC-POD4-R11-T7R,FUNCTIONAL_TEST,E028001006_838,,,,,,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260326150701,20260326174011,FXHC_NA_900-2G548-0081-001_1651326085113_F_FCT_20260326T150705Z.log
1651326085119,P3952-L1000000005969,FXHC-POD3-R34-T4L,FUNCTIONAL_TEST,E028163006_082-000-1-000000000140,,,,1823225957226,1662125110409,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260326165820,20260326175008,FXHC_NA_900-2G548-0081-001_1651326085119_F_FCT_20260326T165825Z.log
1651326085143,P3952-L1000000006129,FXHC-POD3-R33-T9L,IOT,E033030006_000-000-1-000000000276,,,,1824225951220,1333725330088,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260326164056,20260326171451,FXHC_NA_900-2G548-0081-001_1651326085143_F_IOT_20260326T164104Z.log
1652725002344,P3952-L1000000007480,FXHC-POD4-R09-T4L,AST,E023001006_508,,,,,,900-2G548-0081-0R0,618-2G548-0301-CMF-51683,20260326172028,20260326172801,FXHC_NA_900-2G548-0081-0R0_1652725002344_F_AST_20260326T172033Z.log
1653625055983,P3952-R1000000000088,FXHC-POD3-R30-T9R,FUNCTIONAL_TEST,E028163006_029-054-0-000000000011,,,,1824825954925,1825125956078,900-2G548-0081-0R0,618-2G548-0301-CMF-51683,20260326153604,20260326165956,FXHC_NA_900-2G548-0081-0R0_1653625055983_F_FCT_20260326T153613Z.log
1654125055306,P3952-L1000000007877,FXHC-POD3-R31-T7L,FCT4,E028163006_077-075-3-000000000014,,,,1825125956553,1662925110413,900-2G548-0081-0R1,618-2G548-0311-CMF-51859,20260326161423,20260326173510,FXHC_NA_900-2G548-0081-0R1_1654125055306_F_FCT_20260326T161428Z.log
1654225021153,P3952-L1000000000202,FXHC-POD3-R31-T9L,FCT4,E028163006_082-000-1-000000000140,,,,1825125955934,1825125956610,900-2G548-0081-0R1,618-2G548-0311-CMF-51859,20260326162633,20260326172019,FXHC_NA_900-2G548-0081-0R1_1654225021153_F_FCT_20260326T162638Z.log
1654225022671,P3952-R1000000006032,FXHC-POD3-R31-T3R,FCT4,E028163006_082-000-1-000000000140,,,,1824225959327,1662025110888,900-2G548-0081-0R1,618-2G548-0311-CMF-51859,20260326162404,20260326172149,FXHC_NA_900-2G548-0081-0R1_1654225022671_F_FCT_20260326T162409Z.log
1654225099063,P3952-L1000000007693,FXHC-POD3-R31-T2L,FCT4,E028001006_585,,,,1825125956432,1662925110834,900-2G548-0081-0R1,618-2G548-0311-CMF-51859,20260326161636,20260326170031,FXHC_NA_900-2G548-0081-0R1_1654225099063_F_FCT_20260326T161641Z.log
1650125050177,P3952-R1000000006234,FXHC-POD2-R35-T4R,NVLINK,E098011006_009-001-1-000000000140,,,,1824425951313,1824425951634,900-2G548-A801-000,618-2G548-1201-CMF-51846,20260326171847,20260326174522,FXHC_NA_900-2G548-A801-000_1650125050177_F_NVL_20260326T171856Z.log
1650325060437,P3952-L1000000006234,FXHC-POD2-R35-T4L,NVLINK,E098011006_009-001-1-000000000140,,,,1823525954629,1823525954249,900-2G548-A801-000,618-2G548-1201-CMF-51846,20260326173414,20260326175521,FXHC_NA_900-2G548-A801-000_1650325060437_F_NVL_20260326T173423Z.log
1651026016915,P3952-R1000000006045,FXHC-POD3-R13-T8R,FUNCTIONAL_TEST,E028001037_761,,,,,,900-2G548-A881-000,618-2G548-0301-CMF-51683,20260326170333,20260326172219,FXHC_NA_900-2G548-A881-000_1651026016915_F_FCT_20260326T170341Z.log
1651026017296,P3952-R1000000006594,FXHC-POD3-R13-T5R,FUNCTIONAL_TEST,E028163006_082-000-1-000000000140,,,,1820126954362,1662325111523,900-2G548-A881-000,618-2G548-0301-CMF-51683,20260326162556,20260326173658,FXHC_NA_900-2G548-A881-000_1651026017296_F_FCT_20260326T162605Z.log
1651026021900,P3952-L1000000007905,FXHC-POD2-R04-T1L,FLASHROM,0,,,,,,900-2G548-A881-000,618-2G548-0301-CMF-51683,20260326164007,20260326171752,FXHC_NA_900-2G548-A881-000_1651026021900_F_FLA_20260326T164016Z.log
1651026061219,P3952-R1000000006473,FXHC-POD2-R01-T5R,FUNCTIONAL_TEST,E028001006_585,,,,1824225959441,1662125110372,900-2G548-A881-000,618-2G548-0301-CMF-51683,20260326172952,20260326175412,FXHC_NA_900-2G548-A881-000_1651026061219_F_FCT_20260326T173000Z.log
1651126006208,K4135-L1000000000122,FXHC-POD4-R43-T8L,FUNCTIONAL_TEST,E028163006_082-000-1-000000000140,,,,1820126957039,1940326111020,900-2G548-A881-000,618-2G548-0301-CMF-51683,20260326170810,20260326175719,FXHC_NA_900-2G548-A881-000_1651126006208_F_FCT_20260326T170833Z.log
1651126087232,P3952-R1000000007833,FXHC-POD3-R08-T5R,FUNCTIONAL_TEST,E028163006_082-000-1-000000000140,,,,1820126952390,1662925110587,900-2G548-A881-000,618-2G548-0301-CMF-51683,20260326161512,20260326170553,FXHC_NA_900-2G548-A881-000_1651126087232_F_FCT_20260326T161521Z.log
1651126088157,P3952-L1000000007147,FXHC-POD2-R05-T3L,FUNCTIONAL_TEST,E028163006_082-000-0-000000000006,,,,1824425951361,1943625110796,900-2G548-A881-000,618-2G548-0301-CMF-51683,20260326163948,20260326172837,FXHC_NA_900-2G548-A881-000_1651126088157_F_FCT_20260326T163957Z.log
1651126090189,P3952-L1000000000549,FXHC-POD2-R01-T7L,FC2,E097001006_695,,,,1823525954347,1824125957431,900-2G548-A881-000,618-2G548-0301-CMF-51683,20260326141913,20260326174824,FXHC_NA_900-2G548-A881-000_1651126090189_F_FC2_20260326T141922Z.log
1651126090189,P3952-L1000000000549,FXHC-POD2-R01-T7L,FC2,E097001036_641,,,,,,900-2G548-A881-000,618-2G548-0301-CMF-51683,20260326174933,20260326175753,FXHC_NA_900-2G548-A881-000_1651126090189_F_FC2_20260326T174941Z.log
1651126092703,P3952-R1000000005373,FXHC-POD4-R31-T5R,FUNCTIONAL_TEST,E028001006_585,,,,1820126952303,1662125110828,900-2G548-A881-000,618-2G548-0301-CMF-51683,20260326173353,20260326175729,FXHC_NA_900-2G548-A881-000_1651126092703_F_FCT_20260326T173402Z.log
1651126093093,P3952-R1000000005698,FXHC-POD3-R47-T2R,FUNCTIONAL_TEST,E028001006_838,,,,1823825957607,1662025111262,900-2G548-A881-000,618-2G548-0301-CMF-51683,20260326163601,20260326170505,FXHC_NA_900-2G548-A881-000_1651126093093_F_FCT_20260326T163606Z.log
1651226010542,P3952-R1000000000686,FXHC-POD2-R12-T6R,NVLINK,E098011006_009-001-1-000000000140,,,,1825125955998,1333925080030,900-2G548-A881-000,618-2G548-0301-CMF-51683,20260326170239,20260326174907,FXHC_NA_900-2G548-A881-000_1651226010542_F_NVL_20260326T170247Z.log
1651226010752,P3952-L1000000007475,FXHC-POD3-R09-T9L,NVLINK,E098001006_585,,,,1820126955065,1662925110463,900-2G548-A881-000,618-2G548-0301-CMF-51683,20260326154833,20260326173923,FXHC_NA_900-2G548-A881-000_1651226010752_F_NVL_20260326T154842Z.log
1651226010887,P3952-R1000000000072,FXHC-POD2-R03-T9R,NVLINK,E098011006_009-000-0-000000000049,,,,1823825958242,1333925080132,900-2G548-A881-000,618-2G548-0301-CMF-51683,20260326164138,20260326172559,FXHC_NA_900-2G548-A881-000_1651226010887_F_NVL_20260326T164147Z.log
1651226011004,K4135-L1000000000471,FXHC-POD4-R43-T3L,IST,E108003006_023-000-0-000000000124,,,,1820226950333,1940326110888,900-2G548-A881-000,618-2G548-0301-CMF-51683,20260326155045,20260326174920,FXHC_NA_900-2G548-A881-000_1651226011004_F_IST_20260326T155108Z.log
1651226022978,P3952-L1000000006603,FXHC-POD2-R14-T6L,NVLINK,E098011006_009-001-1-000000000140,,,,1824425951442,1662125110886,900-2G548-A881-000,618-2G548-0301-CMF-51683,20260326164638,20260326173343,FXHC_NA_900-2G548-A881-000_1651226022978_F_NVL_20260326T164647Z.log
1651226023928,P3952-L1000000006731,FXHC-POD3-R11-T5L,FLASHROM,0,,,,,,900-2G548-A881-000,618-2G548-0301-CMF-51683,20260326165605,20260326172331,FXHC_NA_900-2G548-A881-000_1651226023928_F_FLA_20260326T165614Z.log
1651226024660,P3952-R1000000005119,FXHC-POD3-R49-T9R,FUNCTIONAL_TEST,E028163006_082-000-1-000000000240,,,,1823525954694,1333925080220,900-2G548-A881-000,618-2G548-0301-CMF-51683,20260326164019,20260326173016,FXHC_NA_900-2G548-A881-000_1651226024660_F_FCT_20260326T164024Z.log
1651226025066,P3952-L1000000005005,FXHC-POD2-R31-T4L,FUNCTIONAL_TEST,E028163006_082-000-1-000000000140,,,,1823625958813,1333925080059,900-2G548-A881-000,618-2G548-0301-CMF-51683,20260326162517,20260326170947,FXHC_NA_900-2G548-A881-000_1651226025066_F_FCT_20260326T162526Z.log
1651226025537,P3952-L1000000007750,FXHC-POD2-R35-T6L,NVLINK,E098011006_009-001-1-000000000140,,,,1824225951181,1662925110731,900-2G548-A881-000,618-2G548-0301-CMF-51683,20260326165621,20260326174637,FXHC_NA_900-2G548-A881-000_1651226025537_F_NVL_20260326T165630Z.log
1651226026012,P3952-R1000000005221,FXHC-POD3-R28-T3R,FLASHROM,0,,,,,,900-2G548-A881-000,618-2G548-0301-CMF-51683,20260326172814,20260326175113,FXHC_NA_900-2G548-A881-000_1651226026012_F_FLA_20260326T172823Z.log
1651226026438,P3952-R1000000007719,FXHC-POD3-R15-T7R,FLASHROM,0,,,,,,900-2G548-A881-000,618-2G548-0301-CMF-51683,20260326171906,20260326174848,FXHC_NA_900-2G548-A881-000_1651226026438_F_FLA_20260326T171914Z.log
1651226027167,P3952-L1000000006341,FXHC-POD2-R12-T9L,FUNCTIONAL_TEST,E028163006_082-000-1-000000000167,,,,1824825954438,1662425110101,900-2G548-A881-000,618-2G548-0301-CMF-51683,20260326163449,20260326170657,FXHC_NA_900-2G548-A881-000_1651226027167_F_FCT_20260326T163458Z.log
1651226027167,P3952-L1000000006341,FXHC-POD2-R12-T9L,FUNCTIONAL_TEST,E028163006_082-000-1-000000000167,,,,1824825954438,1662425110101,900-2G548-A881-000,618-2G548-0301-CMF-51683,20260326170826,20260326173737,FXHC_NA_900-2G548-A881-000_1651226027167_F_FCT_20260326T170835Z.log
1651226027877,P3952-R1000000000417,FXHC-POD4-R31-T2R,NVLINK,E098011006_009-001-1-000000000140,,,,1820126953282,1820126952298,900-2G548-A881-000,618-2G548-0301-CMF-51683,20260326165122,20260326173502,FXHC_NA_900-2G548-A881-000_1651226027877_F_NVL_20260326T165127Z.log
1651226028479,K4135-R1000000000326,FXHC-POD4-R14-T11R,FPF,E083008014_770,,,,1820226959895,1940326111027,900-2G548-A881-000,618-2G548-0301-CMF-51683,20260326142222,20260326171741,FXHC_NA_900-2G548-A881-000_1651226028479_F_FPF_20260326T142244Z.log
1651226028479,K4135-R1000000000326,FXHC-POD4-R14-T11R,FPF,E083008006_838,,,,,,900-2G548-A881-000,618-2G548-0301-CMF-51683,20260326171922,20260326174313,FXHC_NA_900-2G548-A881-000_1651226028479_F_FPF_20260326T171944Z.log
1651326000147,P3952-L1000000005373,FXHC-POD4-R31-T5L,FUNCTIONAL_TEST,E028001037_899,,,,,,900-2G548-A881-000,618-2G548-0301-CMF-51683,20260326165203,20260326170447,FXHC_NA_900-2G548-A881-000_1651326000147_F_FCT_20260326T165207Z.log
1651326000584,P3952-L1000000005300,FXHC-POD3-R10-T2L,FUNCTIONAL_TEST,E028163006_082-000-1-000000000140,,,,1820126954401,1662025110603,900-2G548-A881-000,618-2G548-0301-CMF-51683,20260326170235,20260326175207,FXHC_NA_900-2G548-A881-000_1651326000584_F_FCT_20260326T170244Z.log
1651326001061,P3952-R1000000005380,FXHC-POD2-R19-T10R,NVLINK,E098011006_009-000-0-000000000049,,,,1825125955744,1662025110757,900-2G548-A881-000,618-2G548-0301-CMF-51683,20260326161710,20260326170131,FXHC_NA_900-2G548-A881-000_1651326001061_F_NVL_20260326T161718Z.log
1651326062257,P3952-R1000000005998,FXHC-POD4-R32-T3R,NVLINK,E098011006_009-001-1-000000000140,,,,1820126952207,1662125110629,900-2G548-A881-000,618-2G548-0301-CMF-51683,20260326170838,20260326175459,FXHC_NA_900-2G548-A881-000_1651326062257_F_NVL_20260326T170843Z.log
1651326062563,P3952-R1000000000792,FXHC-POD4-R28-T4R,FUNCTIONAL_TEST,E028001006_585,,,,1820126952130,1333925080821,900-2G548-A881-000,618-2G548-0301-CMF-51683,20260326170411,20260326173352,FXHC_NA_900-2G548-A881-000_1651326062563_F_FCT_20260326T170416Z.log
1651326062859,P3952-R1000000005333,FXHC-POD3-R27-T8R,FLASHROM,0,,,,,,900-2G548-A881-000,618-2G548-0301-CMF-51683,20260326165445,20260326173524,FXHC_NA_900-2G548-A881-000_1651326062859_F_FLA_20260326T165453Z.log
1651326063074,P3952-R1000000007428,FXHC-POD4-R32-T8R,FLASHROM,0,,,,,,900-2G548-A881-000,618-2G548-0301-CMF-51683,20260326165455,20260326172132,FXHC_NA_900-2G548-A881-000_1651326063074_F_FLA_20260326T165459Z.log
1651326063113,P3952-R1000000006050,FXHC-POD4-R09-T8R,FUNCTIONAL_TEST,E028163006_082-000-1-000000000077,,,,1823325950028,1662125110103,900-2G548-A881-000,618-2G548-0301-CMF-51683,20260326171740,20260326175646,FXHC_NA_900-2G548-A881-000_1651326063113_F_FCT_20260326T171745Z.log
1651326063686,P3952-L1000000007878,FXHC-POD3-R42-T4L,FUNCTIONAL_TEST,E028163006_082-000-1-000000000140,,,,1825125955487,1662925110404,900-2G548-A881-000,618-2G548-0301-CMF-51683,20260326161803,20260326170542,FXHC_NA_900-2G548-A881-000_1651326063686_F_FCT_20260326T161808Z.log
1651326063798,P3952-L1000000007793,FXHC-POD3-R15-T10L,FLASHROM,0,,,,,,900-2G548-A881-000,618-2G548-0301-CMF-51683,20260326172412,20260326175756,FXHC_NA_900-2G548-A881-000_1651326063798_F_FLA_20260326T172420Z.log
1651326065320,P3952-R1000000005896,FXHC-POD3-R06-T6R,NVLINK,E098011006_009-001-1-000000000140,,,,1820126954534,1662125110755,900-2G548-A881-000,618-2G548-0301-CMF-51683,20260326165520,20260326174054,FXHC_NA_900-2G548-A881-000_1651326065320_F_NVL_20260326T165529Z.log
1651326065342,P3952-R1000000005754,FXHC-POD3-R11-T7R,AST,E023002037_636,,,,,,900-2G548-A881-000,618-2G548-0301-CMF-51683,20260326171328,20260326172054,FXHC_NA_900-2G548-A881-000_1651326065342_F_AST_20260326T171336Z.log
1651326065342,P3952-R1000000005754,FXHC-POD3-R11-T7R,AST,E023002037_636,,,,,,900-2G548-A881-000,618-2G548-0301-CMF-51683,20260326172157,20260326172932,FXHC_NA_900-2G548-A881-000_1651326065342_F_AST_20260326T172205Z.log
1651326065344,P3952-R1000000007677,FXHC-POD2-R04-T7R,IOT,E033030006_051-000-0-000000000050,,,,1823325957940,1662825110154,900-2G548-A881-000,618-2G548-0301-CMF-51683,20260326160907,20260326170719,FXHC_NA_900-2G548-A881-000_1651326065344_F_IOT_20260326T160915Z.log
1651326065469,K4135-L1000000000418,FXHC-POD4-R16-T12L,FUNCTIONAL_TEST,E028163006_082-000-1-000000000140,,,,1820126950079,1940326110841,900-2G548-A881-000,618-2G548-0301-CMF-51683,20260326165850,20260326174435,FXHC_NA_900-2G548-A881-000_1651326065469_F_FCT_20260326T165855Z.log
1651326065743,P3952-L1000000000701,FXHC-POD2-R37-T9L,FLASHROM,0,,,,,,900-2G548-A881-000,618-2G548-0301-CMF-51683,20260326170604,20260326173255,FXHC_NA_900-2G548-A881-000_1651326065743_F_FLA_20260326T170612Z.log
1651326065743,P3952-L1000000000701,FXHC-POD2-R37-T9L,FLASHROM,0,,,,,,900-2G548-A881-000,618-2G548-0301-CMF-51683,20260326173405,20260326175650,FXHC_NA_900-2G548-A881-000_1651326065743_F_FLA_20260326T173414Z.log
1651326066012,P3952-L1000000005853,FXHC-POD3-R33-T10L,FUNCTIONAL_TEST,E028001006_654,,,,,,900-2G548-A881-000,618-2G548-0301-CMF-51683,20260326152734,20260326175630,FXHC_NA_900-2G548-A881-000_1651326066012_F_FCT_20260326T152743Z.log
